id_location;id_categorie_film;id_client;id_langue_film;montant;date_location;date_retour;date_paiement;id_acteur_principal
18669;6;40;1;0.99;20220621;20220622;20220505;76
18670;15;41;1;4.99;20220619;20220623;20220508;150
18672;6;42;1;0.99;20220615;20220618;20220506;78
18680;10;44;1;4.99;20220619;20220620;20220510;191
18682;13;45;1;2.99;20220617;20220620;20220526;38
18686;13;46;1;4.99;20220614;20220615;20220522;175
18694;5;47;1;6.99;20220618;20220623;20220514;3
18698;10;49;1;0.99;20220614;20220616;20220526;40
18703;16;50;1;2.99;20220615;20220620;20220517;50
18706;9;50;1;2.99;20220620;20220625;20220509;194
18714;7;53;1;2.99;20220618;20220620;20220528;199
18717;3;53;1;0.99;20220621;20220624;20220511;133
18723;9;55;1;2.99;20220617;20220620;20220504;182
18726;4;55;1;4.99;20220620;20220621;20220521;31
18743;1;60;1;4.99;20220618;20220626;20220501;72
18747;11;62;1;4.99;20220620;20220628;20220514;5
18752;14;64;1;0.99;20220615;20220616;20220527;88
18755;5;65;1;4.99;20220620;20220625;20220505;14
18767;8;68;1;5.99;20220616;20220620;20220511;144
18782;9;74;1;0.99;20220618;20220625;20220524;97
18793;12;76;1;1.99;20220618;20220624;20220516;180
18794;15;76;1;0.99;20220620;20220621;20220507;191
18795;13;76;1;0.99;20220621;20220623;20220518;115
18804;4;79;1;4.99;20220620;20220624;20220520;90
18805;9;79;1;2.99;20220620;20220623;20220501;183
18820;3;83;1;4.99;20220621;20220622;20220522;21
18821;3;84;1;0.99;20220615;20220617;20220514;101
18836;2;86;1;4.99;20220617;20220618;20220519;152
18839;4;86;1;4.99;20220621;20220622;20220520;22
18840;16;87;1;4.99;20220616;20220620;20220524;180
18841;1;87;1;2.99;20220617;20220617;20220517;147
18842;16;87;1;2.99;20220618;20220619;20220519;26
18849;12;89;1;7.99;20220615;20220623;20220506;43
18853;9;90;1;0.99;20220617;20220620;20220508;140
18856;16;91;1;4.99;20220615;20220621;20220508;170
18864;7;93;1;0.99;20220620;20220622;20220522;182
18872;8;95;1;2.99;20220620;20220626;20220516;44
18874;4;96;1;3.99;20220615;20220621;20220506;73
18890;2;99;1;4.99;20220617;20220618;20220528;179
18897;11;102;1;8.99;20220618;20220626;20220503;21
18898;13;103;1;4.99;20220615;20220617;20220513;185
18903;10;104;1;0.99;20220617;20220618;20220502;38
18905;15;104;1;2.99;20220621;20220623;20220517;73
18908;15;105;1;3.99;20220619;20220626;20220528;43
18935;5;112;1;4.99;20220616;20220619;20220527;67
18943;6;113;1;8.99;20220620;20220628;20220501;6
18950;14;115;1;2.99;20220615;20220620;20220508;26
18952;8;116;1;0.99;20220615;20220617;20220528;97
18958;1;117;1;2.99;20220616;20220617;20220530;100
18963;14;119;1;7.99;20220614;20220622;20220525;90
18967;11;120;1;4.99;20220616;20220620;20220520;109
18972;1;121;1;2.99;20220616;20220617;20220505;75
18975;11;122;1;7.99;20220615;20220622;20220519;32
18980;15;122;1;1.99;20220619;20220624;20220522;25
18994;3;127;1;3.99;20220618;20220627;20220506;114
19005;6;130;1;2.99;20220617;20220622;20220530;29
19012;2;132;1;4.99;20220618;20220623;20220506;111
19016;12;132;1;4.99;20220620;20220621;20220528;10
19020;6;133;1;0.99;20220621;20220623;20220504;88
19024;5;134;1;5.99;20220621;20220629;20220516;33
19027;1;135;1;2.99;20220620;20220626;20220509;33
19031;2;137;1;3.99;20220620;20220628;20220522;116
19055;7;144;1;0.99;20220617;20220620;20220524;195
19067;6;146;1;0.99;20220619;20220622;20220507;105
19080;15;149;1;6.99;20220617;20220626;20220514;103
19083;4;149;1;7.99;20220618;20220626;20220518;14
19093;6;153;1;0.99;20220618;20220618;20220513;49
19100;4;155;1;1.99;20220615;20220621;20220511;8
19102;6;155;1;7.99;20220617;20220623;20220506;169
19115;8;159;1;0.99;20220619;20220623;20220521;101
19118;13;160;1;2.99;20220619;20220625;20220517;49
19122;8;162;1;0.99;20220618;20220623;20220531;192
19127;6;163;1;2.99;20220617;20220622;20220523;131
19146;8;169;1;2.99;20220621;20220624;20220519;28
19162;13;173;1;0.99;20220621;20220623;20220505;48
19192;1;179;1;4.99;20220619;20220621;20220516;40
19196;11;181;1;5.99;20220619;20220628;20220517;74
19199;14;182;1;3.99;20220616;20220622;20220514;60
19201;3;182;1;5.99;20220617;20220627;20220509;42
19204;13;183;1;1.99;20220618;20220625;20220510;30
19216;9;186;1;4.99;20220619;20220625;20220501;120
19217;2;186;1;4.99;20220620;20220621;20220524;134
19219;10;187;1;4.99;20220615;20220618;20220525;129
19223;15;187;1;5.99;20220619;20220626;20220526;92
19226;8;188;1;0.99;20220617;20220621;20220501;107
19227;7;188;1;4.99;20220618;20220622;20220527;164
19239;14;191;1;2.99;20220614;20220619;20220516;114
19242;6;191;1;2.99;20220617;20220617;20220517;22
19249;10;193;1;4.99;20220619;20220622;20220525;81
19250;3;193;1;2.99;20220620;20220623;20220519;96
19265;11;197;1;2.99;20220614;20220620;20220531;127
19274;13;199;1;4.99;20220615;20220621;20220525;50
19278;4;200;1;4.99;20220615;20220616;20220531;62
19285;9;201;1;3.99;20220617;20220624;20220513;87
19292;10;209;1;4.99;20220619;20220625;20220507;69
19298;15;212;1;0.99;20220615;20220618;20220519;100
19307;14;213;1;4.99;20220620;20220620;20220528;103
19309;3;213;1;2.99;20220621;20220623;20220504;23
19314;15;215;1;4.99;20220616;20220621;20220514;144
19318;16;215;1;2.99;20220620;20220626;20220525;37
19329;9;218;1;0.99;20220618;20220619;20220526;167
19343;1;224;1;2.99;20220618;20220619;20220515;193
19346;2;226;1;2.99;20220621;20220624;20220519;38
19351;14;227;1;0.99;20220620;20220624;20220525;25
19352;6;228;1;3.99;20220618;20220624;20220519;192
19353;16;228;1;2.99;20220619;20220623;20220520;38
19354;3;228;1;2.99;20220620;20220622;20220528;168
19365;4;230;1;0.99;20220619;20220620;20220528;196
19372;3;233;1;4.99;20220618;20220624;20220513;43
19376;4;234;1;5.99;20220617;20220623;20220502;152
19385;8;236;1;8.99;20220617;20220626;20220511;35
19388;2;236;1;3.99;20220619;20220625;20220523;63
19390;15;236;1;2.99;20220621;20220629;20220523;84
19399;10;239;1;4.99;20220614;20220618;20220507;11
19406;7;240;1;5.99;20220619;20220626;20220520;187
19420;10;243;1;5.99;20220619;20220628;20220531;185
19427;8;246;1;1.99;20220615;20220623;20220507;19
19432;2;247;1;5.99;20220618;20220626;20220526;184
19438;7;249;1;1.99;20220617;20220623;20220531;6
19445;7;252;1;4.99;20220619;20220627;20220509;47
19450;5;253;1;4.99;20220617;20220626;20220520;198
19452;2;253;1;4.99;20220619;20220625;20220510;189
19454;1;254;1;0.99;20220615;20220619;20220527;133
19457;2;254;1;3.99;20220619;20220623;20220531;137
19459;2;255;1;6.99;20220615;20220624;20220529;103
19465;5;256;1;4.99;20220618;20220625;20220527;174
19487;10;261;1;5.99;20220617;20220625;20220507;127
19493;11;262;1;6.99;20220619;20220627;20220515;38
19496;14;263;1;8.99;20220617;20220627;20220529;118
19504;3;265;1;2.99;20220619;20220624;20220523;86
19513;13;267;1;6.99;20220619;20220626;20220517;161
19526;13;267;1;3.99;20220822;20220827;20220508;5
19529;14;267;1;3.99;20220823;20220829;20220509;53
19531;15;268;1;6.99;20220817;20220824;20220531;26
19533;12;268;1;4.99;20220818;20220825;20220508;137
19536;7;268;1;4.99;20220821;20220825;20220511;163
19538;12;268;1;2.99;20220822;20220825;20220515;96
19547;6;269;1;6.99;20220821;20220828;20220526;163
19556;5;270;1;2.99;20220818;20220821;20220504;50
19560;15;270;1;6.99;20220823;20220828;20220516;197
19562;8;271;1;3.99;20220801;20220806;20220524;117
19563;5;271;1;2.99;20220802;20220803;20220531;4
19565;2;271;1;0.99;20220821;20220823;20220528;123
19567;2;271;1;2.99;20220822;20220828;20220504;61
19569;13;272;1;2.99;20220802;20220805;20220524;79
19570;6;272;1;8.99;20220817;20220826;20220525;108
19573;2;272;1;2.99;20220819;20220820;20220525;37
19577;9;273;1;6.99;20220801;20220810;20220501;3
19579;8;273;1;4.99;20220816;20220819;20220530;141
19586;13;273;1;2.99;20220822;20220823;20220518;98
19591;8;274;1;2.99;20220802;20220805;20220505;136
19593;9;274;1;2.99;20220819;20220826;20220501;179
19604;5;275;1;6.99;20220801;20220806;20220508;65
19626;15;276;1;4.99;20220818;20220819;20220513;39
19627;8;276;1;4.99;20220818;20220821;20220510;151
19632;2;277;1;3.99;20220802;20220808;20220502;174
19633;3;277;1;4.99;20220802;20220805;20220511;112
19649;9;278;1;0.99;20220818;20220823;20220504;19
19654;1;278;1;4.99;20220822;20220823;20220510;153
19655;5;278;1;4.99;20220823;20220827;20220517;108
19656;13;279;1;6.99;20220802;20220810;20220503;47
19659;8;279;1;2.99;20220819;20220821;20220523;23
19660;1;279;1;4.99;20220819;20220822;20220527;162
19662;14;279;1;2.99;20220819;20220824;20220511;105
19676;1;280;1;4.99;20220819;20220821;20220514;135
19695;9;284;1;4.99;20220801;20220809;20220512;47
19701;2;284;1;3.99;20220822;20220827;20220525;177
19714;16;286;1;0.99;20220818;20220820;20220514;12
19729;7;288;1;9.99;20220802;20220810;20220520;107
19735;6;288;1;0.99;20220821;20220823;20220505;169
19746;10;289;1;5.99;20220819;20220824;20220504;147
19750;8;289;1;4.99;20220822;20220829;20220511;150
19752;7;290;1;6.99;20220817;20220826;20220509;7
19753;5;290;1;3.99;20220818;20220825;20220531;105
19765;7;292;1;2.99;20220820;20220827;20220516;117
19770;14;293;1;2.99;20220817;20220818;20220509;182
19771;4;293;1;6.99;20220819;20220826;20220531;63
19772;14;293;1;2.99;20220819;20220822;20220507;178
19773;10;293;1;5.99;20220820;20220825;20220526;195
19774;15;293;1;4.99;20220820;20220822;20220524;163
19775;5;293;1;6.99;20220821;20220828;20220501;117
19781;15;294;1;2.99;20220801;20220806;20220519;22
19809;10;297;1;4.99;20220801;20220807;20220511;79
19811;5;297;1;0.99;20220802;20220805;20220530;118
19821;7;297;1;4.99;20220823;20220829;20220523;32
19824;15;298;1;6.99;20220802;20220811;20220529;58
19828;8;298;1;4.99;20220819;20220822;20220512;27
19833;4;299;1;2.99;20220801;20220802;20220514;131
19834;7;299;1;6.99;20220817;20220826;20220514;173
19846;9;300;1;0.99;20220819;20220821;20220522;28
19860;16;302;1;4.99;20220818;20220820;20220514;59
19869;14;303;1;4.99;20220802;20220809;20220527;162
19876;14;303;1;4.99;20220821;20220826;20220529;99
19878;9;304;1;0.99;20220801;20220803;20220524;131
19886;14;305;1;4.99;20220802;20220805;20220517;86
19888;7;305;1;5.99;20220802;20220808;20220522;136
19894;9;305;1;6.99;20220823;20220901;20220524;31
19904;14;306;1;0.99;20220820;20220822;20220529;103
19911;2;307;1;4.99;20220818;20220822;20220520;123
19914;2;307;1;4.99;20220823;20220825;20220509;132
19917;6;308;1;4.99;20220801;20220805;20220515;39
19959;2;313;1;7.99;20220802;20220808;20220513;3
19963;7;313;1;4.99;20220821;20220823;20220503;45
19974;2;314;1;4.99;20220821;20220827;20220522;164
19975;15;314;1;4.99;20220822;20220824;20220531;77
19983;15;316;1;7.99;20220801;20220809;20220511;57
19984;14;316;1;0.99;20220817;20220823;20220512;65
19989;9;316;1;2.99;20220823;20220824;20220529;106
19999;15;317;1;2.99;20220822;20220826;20220525;131
20006;1;319;1;4.99;20220817;20220826;20220521;169
20008;7;319;1;3.99;20220820;20220827;20220506;183
20010;11;319;1;5.99;20220822;20220828;20220516;107
20011;12;320;1;0.99;20220802;20220805;20220512;19
20014;15;320;1;2.99;20220822;20220824;20220528;103
20018;7;321;1;4.99;20220818;20220827;20220509;83
20021;16;321;1;5.99;20220823;20220831;20220507;180
20023;1;322;1;0.99;20220802;20220807;20220527;10
20024;3;322;1;4.99;20220819;20220820;20220522;51
20038;12;323;1;0.99;20220823;20220828;20220528;161
20043;5;324;1;2.99;20220819;20220824;20220514;17
20046;6;324;1;4.99;20220822;20220830;20220523;133
20047;15;325;1;4.99;20220801;20220802;20220507;163
20051;10;325;1;4.99;20220819;20220823;20220515;88
20059;10;326;1;4.99;20220802;20220804;20220525;192
20066;15;327;1;4.99;20220819;20220824;20220503;51
20069;2;327;1;3.99;20220822;20220901;20220526;198
20072;5;327;1;9.99;20220823;20220831;20220506;158
20073;3;327;1;7.99;20220823;20220831;20220518;187
20093;10;329;1;4.99;20220822;20220824;20220510;193
20098;12;330;1;4.99;20220818;20220823;20220518;185
20104;7;331;1;7.99;20220821;20220829;20220524;100
20112;4;332;1;2.99;20220817;20220819;20220528;147
20117;10;332;1;3.99;20220822;20220829;20220510;86
20121;12;333;1;3.99;20220820;20220828;20220515;69
20124;14;333;1;2.99;20220821;20220826;20220530;108
20125;9;333;1;2.99;20220822;20220823;20220513;11
20126;5;333;1;4.99;20220822;20220824;20220507;154
20135;1;334;1;7.99;20220822;20220830;20220527;132
20139;12;335;1;4.99;20220801;20220808;20220523;148
20144;3;335;1;0.99;20220822;20220828;20220501;98
20151;7;336;1;2.99;20220821;20220822;20220513;4
20152;2;336;1;10.99;20220822;20220831;20220522;150
20161;8;337;1;3.99;20220820;20220829;20220512;149
20162;14;337;1;5.99;20220821;20220828;20220507;152
20166;3;338;1;0.99;20220802;20220803;20220509;54
20171;2;338;1;3.99;20220819;20220825;20220520;186
20175;16;339;1;3.99;20220801;20220809;20220510;93
20177;2;339;1;2.99;20220817;20220822;20220509;44
20186;13;340;1;2.99;20220801;20220801;20220501;129
20196;7;340;1;0.99;20220821;20220826;20220515;166
20198;1;340;1;2.99;20220822;20220827;20220529;58
20201;14;341;1;6.99;20220802;20220808;20220526;165
20204;13;341;1;8.99;20220819;20220828;20220510;5
20208;4;341;1;6.99;20220823;20220830;20220530;13
20211;6;342;1;0.99;20220802;20220803;20220521;29
20212;6;342;1;0.99;20220817;20220818;20220508;102
20217;2;342;1;4.99;20220819;20220821;20220525;197
20229;1;343;1;4.99;20220819;20220824;20220518;57
20232;3;343;1;5.99;20220823;20220901;20220523;126
20234;2;344;1;5.99;20220818;20220824;20220520;182
20244;2;345;1;10.99;20220821;20220830;20220501;14
20245;10;345;1;4.99;20220823;20220826;20220521;160
20259;7;347;1;2.99;20220818;20220819;20220531;33
20267;7;348;1;2.99;20220802;20220809;20220527;62
20272;1;348;1;4.99;20220819;20220822;20220501;145
20285;9;349;1;4.99;20220819;20220824;20220503;179
20292;2;350;1;0.99;20220816;20220818;20220517;148
20293;16;350;1;6.99;20220817;20220826;20220509;152
20295;11;350;1;0.99;20220817;20220821;20220510;156
20300;1;350;1;0.99;20220823;20220829;20220507;170
20303;10;351;1;6.99;20220821;20220830;20220512;22
20309;6;352;1;6.99;20220817;20220822;20220529;5
20311;5;352;1;5.99;20220818;20220825;20220519;53
20318;16;353;1;5.99;20220819;20220824;20220526;27
20325;14;354;1;6.99;20220818;20220827;20220530;141
20327;9;354;1;4.99;20220819;20220824;20220505;40
20332;1;355;1;0.99;20220801;20220803;20220524;105
20334;4;355;1;1.99;20220820;20220825;20220527;153
20355;8;357;1;0.99;20220822;20220826;20220514;51
20364;7;359;1;1.99;20220818;20220824;20220502;163
20367;5;359;1;5.99;20220821;20220829;20220501;164
20368;3;359;1;2.99;20220822;20220827;20220530;159
20375;3;360;1;5.99;20220818;20220827;20220522;154
20378;7;360;1;4.99;20220819;20220821;20220504;130
20380;3;360;1;4.99;20220821;20220823;20220518;44
20398;9;362;1;6.99;20220820;20220829;20220512;32
20405;14;362;1;2.99;20220822;20220827;20220522;118
20411;16;363;1;5.99;20220822;20220830;20220503;56
20412;5;363;1;4.99;20220822;20220829;20220523;71
20420;8;364;1;0.99;20220820;20220823;20220524;189
20427;3;365;1;2.99;20220820;20220823;20220513;8
20432;13;366;1;2.99;20220818;20220823;20220520;160
20446;12;367;1;6.99;20220819;20220825;20220501;41
20455;3;368;1;8.99;20220819;20220828;20220506;22
20465;8;369;1;2.99;20220801;20220804;20220514;31
20474;4;370;1;0.99;20220819;20220820;20220515;88
20481;10;371;1;9.99;20220818;20220827;20220509;160
20484;15;371;1;3.99;20220819;20220825;20220502;58
20495;15;372;1;4.99;20220819;20220822;20220509;46
20517;9;374;1;2.99;20220801;20220803;20220524;35
20520;16;374;1;2.99;20220819;20220820;20220508;33
20525;9;374;1;4.99;20220822;20220823;20220503;106
20529;4;375;1;0.99;20220801;20220806;20220505;116
20531;7;375;1;5.99;20220801;20220808;20220525;87
20543;6;376;1;4.99;20220817;20220820;20220525;152
20548;14;376;1;2.99;20220822;20220824;20220515;142
20549;5;377;1;3.99;20220801;20220810;20220515;148
20562;14;378;1;4.99;20220821;20220823;20220508;85
20573;15;379;1;4.99;20220822;20220826;20220516;27
20580;4;380;1;3.99;20220818;20220826;20220508;1
20581;14;380;1;6.99;20220819;20220825;20220521;164
20586;2;380;1;2.99;20220823;20220826;20220511;133
20588;9;380;1;2.99;20220823;20220825;20220524;12
20594;16;381;1;2.99;20220818;20220822;20220523;74
20609;2;383;1;4.99;20220801;20220808;20220507;45
20627;10;385;1;4.99;20220801;20220808;20220519;115
20631;9;385;1;8.99;20220818;20220826;20220528;186
20632;15;385;1;7.99;20220819;20220827;20220506;74
20650;12;387;1;2.99;20220819;20220820;20220520;149
20659;10;388;1;6.99;20220818;20220826;20220529;122
20662;16;388;1;2.99;20220818;20220820;20220501;59
20665;15;388;1;5.99;20220822;20220831;20220503;57
20667;5;389;1;2.99;20220802;20220806;20220513;52
20697;15;392;1;4.99;20220801;20220808;20220511;13
20701;7;392;1;6.99;20220818;20220825;20220514;168
20702;15;392;1;0.99;20220818;20220820;20220516;137
20708;16;393;1;2.99;20220817;20220825;20220529;180
20709;9;393;1;1.99;20220817;20220825;20220514;79
20716;2;393;1;3.99;20220822;20220829;20220503;166
20717;2;393;1;0.99;20220823;20220825;20220504;126
20731;12;395;1;0.99;20220823;20220825;20220506;1
20739;2;396;1;2.99;20220821;20220827;20220505;174
20745;11;397;1;1.99;20220801;20220806;20220522;136
20754;16;397;1;6.99;20220821;20220831;20220520;16
20771;5;400;1;6.99;20220816;20220825;20220505;181
20774;7;400;1;2.99;20220818;20220823;20220512;189
20785;2;401;1;1.99;20220821;20220826;20220502;70
20788;8;402;1;0.99;20220802;20220807;20220505;79
20790;14;402;1;0.99;20220817;20220820;20220527;4
20793;15;403;1;6.99;20220801;20220808;20220523;17
20806;4;403;1;4.99;20220822;20220829;20220509;180
20809;6;404;1;8.99;20220818;20220825;20220530;184
20810;6;404;1;5.99;20220819;20220826;20220514;64
20812;2;404;1;0.99;20220821;20220824;20220527;121
20814;9;404;1;4.99;20220822;20220825;20220518;129
20828;6;405;1;2.99;20220822;20220828;20220509;46
20829;13;405;1;4.99;20220823;20220824;20220524;196
20830;14;406;1;1.99;20220801;20220805;20220506;21
20831;3;406;1;4.99;20220817;20220818;20220526;167
20838;10;407;1;2.99;20220802;20220811;20220520;90
20851;7;408;1;4.99;20220818;20220819;20220530;87
20853;7;408;1;0.99;20220819;20220824;20220531;87
20865;15;409;1;4.99;20220821;20220826;20220521;190
20873;14;410;1;4.99;20220819;20220828;20220522;90
20874;8;410;1;2.99;20220820;20220823;20220506;5
20886;6;411;1;7.99;20220820;20220828;20220503;165
20898;14;412;1;8.99;20220823;20220831;20220528;141
20904;16;413;1;3.99;20220819;20220827;20220527;197
20909;14;413;1;2.99;20220823;20220827;20220531;69
20915;4;414;1;0.99;20220819;20220823;20220509;83
20918;16;414;1;6.99;20220822;20220830;20220521;138
20919;12;414;1;0.99;20220823;20220827;20220526;41
20920;8;415;1;5.99;20220801;20220808;20220517;125
20921;3;415;1;2.99;20220801;20220806;20220526;90
20937;16;416;1;4.99;20220821;20220821;20220516;101
20939;5;416;1;4.99;20220823;20220901;20220509;4
20950;1;417;1;4.99;20220821;20220828;20220524;180
20966;3;418;1;0.99;20220820;20220822;20220517;138
20967;6;418;1;0.99;20220821;20220823;20220506;86
20978;6;419;1;7.99;20220818;20220827;20220524;150
20979;6;419;1;5.99;20220818;20220825;20220513;54
20985;11;420;1;5.99;20220802;20220809;20220526;28
20991;16;421;1;4.99;20220818;20220819;20220515;112
20993;11;421;1;4.99;20220820;20220824;20220531;100
20995;9;421;1;3.99;20220822;20220831;20220501;122
21003;4;422;1;0.99;20220820;20220823;20220527;61
21035;16;426;1;0.99;20220817;20220820;20220507;27
21038;3;426;1;4.99;20220818;20220825;20220521;114
21041;4;426;1;6.99;20220821;20220830;20220527;35
21043;11;427;1;4.99;20220801;20220802;20220530;14
21053;11;428;1;0.99;20220816;20220821;20220525;199
21054;5;429;1;2.99;20220818;20220818;20220522;117
21055;4;429;1;4.99;20220819;20220828;20220513;71
21058;5;430;1;4.99;20220819;20220822;20220517;173
21074;8;432;1;6.99;20220818;20220828;20220508;6
21085;16;433;1;4.99;20220823;20220826;20220522;5
21089;5;434;1;2.99;20220817;20220818;20220508;6
21091;13;434;1;7.99;20220818;20220827;20220524;100
21093;11;434;1;7.99;20220819;20220828;20220516;40
21095;2;434;1;3.99;20220822;20220828;20220504;174
21102;16;435;1;4.99;20220818;20220825;20220517;143
21104;7;435;1;4.99;20220821;20220825;20220505;95
21108;1;436;1;0.99;20220802;20220807;20220505;156
21116;8;436;1;3.99;20220820;20220827;20220504;110
21119;2;436;1;2.99;20220820;20220829;20220519;73
21125;14;437;1;2.99;20220820;20220826;20220530;33
21150;1;439;1;1.99;20220823;20220827;20220523;156
21154;13;440;1;4.99;20220819;20220823;20220526;8
21155;12;440;1;2.99;20220820;20220828;20220526;44
21156;7;440;1;0.99;20220821;20220823;20220512;88
21158;13;440;1;0.99;20220822;20220824;20220503;144
21170;3;442;1;0.99;20220819;20220820;20220530;70
21180;2;443;1;2.99;20220820;20220827;20220524;88
21199;8;444;1;4.99;20220823;20220824;20220531;107
21203;16;445;1;7.99;20220802;20220811;20220526;82
21206;6;445;1;0.99;20220820;20220825;20220503;42
21211;14;445;1;3.99;20220822;20220827;20220513;61
21216;6;446;1;8.99;20220818;20220826;20220514;95
21220;15;447;1;5.99;20220802;20220810;20220527;116
21222;7;447;1;5.99;20220802;20220810;20220505;152
21225;12;447;1;0.99;20220819;20220821;20220513;144
21228;13;447;1;2.99;20220822;20220826;20220529;117
21231;5;448;1;8.99;20220817;20220825;20220512;126
21243;11;449;1;6.99;20220801;20220808;20220501;36
21250;13;450;1;4.99;20220820;20220821;20220526;132
21252;7;450;1;4.99;20220820;20220825;20220514;124
21266;7;451;1;2.99;20220819;20220825;20220509;21
21277;3;452;1;4.99;20220819;20220822;20220506;169
21287;3;453;1;4.99;20220821;20220829;20220523;178
21289;1;453;1;0.99;20220822;20220825;20220501;40
21296;13;454;1;6.99;20220820;20220827;20220530;69
21297;7;454;1;0.99;20220821;20220824;20220511;185
21300;15;454;1;3.99;20220822;20220826;20220506;178
21306;13;455;1;2.99;20220819;20220823;20220502;127
21310;6;455;1;1.99;20220823;20220826;20220530;165
21313;14;456;1;4.99;20220818;20220818;20220517;63
21315;7;456;1;4.99;20220819;20220821;20220521;9
21324;5;457;1;0.99;20220819;20220821;20220524;173
21327;15;457;1;10.99;20220821;20220830;20220530;140
21335;5;458;1;4.99;20220820;20220825;20220511;43
21344;9;459;1;10.99;20220820;20220829;20220514;168
21350;9;460;1;10.99;20220801;20220810;20220523;88
21352;5;460;1;2.99;20220817;20220820;20220527;35
21361;16;460;1;2.99;20220823;20220824;20220515;140
21362;15;461;1;2.99;20220801;20220805;20220524;29
21374;14;461;1;2.99;20220822;20220828;20220525;183
21386;2;462;1;2.99;20220823;20220827;20220519;133
21402;1;464;1;0.99;20220823;20220826;20220522;92
21405;9;465;1;2.99;20220802;20220804;20220522;125
21406;2;465;1;4.99;20220817;20220826;20220529;190
21413;6;466;1;4.99;20220801;20220805;20220523;18
21423;8;467;1;0.99;20220801;20220804;20220506;14
21431;6;467;1;3.99;20220822;20220830;20220507;32
21432;1;467;1;0.99;20220822;20220825;20220503;129
21433;14;467;1;2.99;20220823;20220825;20220509;145
21435;15;468;1;4.99;20220817;20220820;20220512;17
21440;10;468;1;4.99;20220821;20220824;20220527;102
21441;14;468;1;9.99;20220821;20220830;20220507;187
21445;5;468;1;1.99;20220823;20220830;20220518;55
21450;10;469;1;2.99;20220801;20220809;20220514;105
21453;10;469;1;0.99;20220817;20220821;20220501;45
21467;1;470;1;0.99;20220817;20220823;20220501;71
21468;1;470;1;3.99;20220818;20220824;20220514;135
21475;8;471;1;3.99;20220801;20220809;20220515;150
21478;11;471;1;5.99;20220820;20220829;20220521;186
21493;15;472;1;4.99;20220821;20220825;20220522;85
21500;9;473;1;7.99;20220802;20220811;20220524;51
21504;7;473;1;0.99;20220821;20220823;20220513;102
21505;13;473;1;4.99;20220821;20220825;20220517;14
21507;16;473;1;4.99;20220822;20220829;20220527;163
21515;5;474;1;4.99;20220818;20220823;20220518;151
21526;12;475;1;2.99;20220821;20220824;20220502;168
21537;9;477;1;4.99;20220818;20220822;20220510;158
21541;14;477;1;2.99;20220823;20220827;20220505;190
21552;15;479;1;0.99;20220818;20220821;20220529;112
21557;6;480;1;5.99;20220802;20220809;20220507;197
21564;10;481;1;0.99;20220802;20220805;20220524;94
21566;12;481;1;4.99;20220817;20220818;20220518;157
21569;11;481;1;4.99;20220819;20220821;20220519;2
21573;16;481;1;4.99;20220821;20220823;20220518;82
21577;13;482;1;6.99;20220816;20220825;20220502;135
21579;14;482;1;4.99;20220821;20220824;20220513;7
21582;9;482;1;4.99;20220822;20220824;20220508;29
21588;2;483;1;6.99;20220802;20220811;20220522;4
21593;5;484;1;0.99;20220817;20220821;20220528;1
21600;7;485;1;4.99;20220801;20220810;20220518;161
21601;14;485;1;6.99;20220801;20220810;20220526;194
21609;8;486;1;0.99;20220818;20220821;20220501;136
21616;8;487;1;6.99;20220801;20220810;20220506;24
21617;2;487;1;6.99;20220801;20220806;20220524;77
21622;11;487;1;7.99;20220818;20220827;20220503;155
21627;7;488;1;0.99;20220801;20220804;20220505;38
21634;14;488;1;2.99;20220823;20220823;20220507;59
21637;9;489;1;6.99;20220818;20220827;20220518;10
21639;9;489;1;4.99;20220819;20220826;20220522;119
21641;11;489;1;2.99;20220821;20220825;20220504;163
21642;10;489;1;6.99;20220821;20220829;20220511;43
21645;15;490;1;7.99;20220801;20220810;20220507;158
21656;13;491;1;2.99;20220820;20220821;20220515;125
21657;2;491;1;0.99;20220821;20220822;20220514;107
21663;15;493;1;6.99;20220801;20220806;20220505;32
21664;3;493;1;7.99;20220801;20220809;20220501;178
21668;8;493;1;4.99;20220822;20220826;20220523;108
21674;2;494;1;3.99;20220802;20220811;20220517;80
21679;14;494;1;4.99;20220822;20220829;20220527;138
21683;4;495;1;5.99;20220801;20220806;20220525;199
21685;14;495;1;5.99;20220818;20220825;20220530;39
21708;3;498;1;0.99;20220801;20220806;20220502;80
21709;13;498;1;6.99;20220802;20220812;20220514;115
21711;4;499;1;0.99;20220801;20220803;20220518;134
21712;14;499;1;2.99;20220801;20220807;20220506;180
21723;13;499;1;7.99;20220823;20220829;20220517;92
21735;14;501;1;1.99;20220817;20220821;20220515;119
21740;15;501;1;5.99;20220823;20220830;20220518;128
21752;6;502;1;3.99;20220823;20220829;20220504;42
21754;13;503;1;1.99;20220802;20220806;20220502;153
21757;9;503;1;4.99;20220818;20220821;20220505;195
21760;3;503;1;0.99;20220822;20220822;20220531;94
21764;6;503;1;3.99;20220823;20220830;20220511;117
21776;12;504;1;4.99;20220822;20220825;20220523;74
21777;11;504;1;6.99;20220822;20220830;20220512;173
21785;2;505;1;2.99;20220821;20220828;20220509;21
21802;5;507;1;4.99;20220818;20220827;20220520;195
21819;10;510;1;4.99;20220817;20220820;20220515;185
21823;14;511;1;2.99;20220801;20220806;20220523;136
21827;16;511;1;4.99;20220821;20220824;20220512;127
