Time_PK	Date	AnneeCode	Année	SemestreCode	Semestre	TrimestreCode	Trimestre	MoisCode	Mois	SemaineCode	Semaine
19911016	16/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911013	Semaine 42
19911017	17/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911013	Semaine 42
19911018	18/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911013	Semaine 42
19911019	19/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911013	Semaine 42
19911020	20/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911020	Semaine 43
19911021	21/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911020	Semaine 43
19911022	22/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911020	Semaine 43
19911023	23/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911020	Semaine 43
19911024	24/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911020	Semaine 43
19911025	25/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911020	Semaine 43
19911026	26/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911020	Semaine 43
19911027	27/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911027	Semaine 44
19911028	28/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911027	Semaine 44
19911029	29/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911027	Semaine 44
19911030	30/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911027	Semaine 44
19911031	31/10/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911001	Octobre	19911027	Semaine 44
19911101	01/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911027	Semaine 44
19911102	02/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911027	Semaine 44
19911103	03/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911103	Semaine 45
19911104	04/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911103	Semaine 45
19911105	05/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911103	Semaine 45
19911106	06/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911103	Semaine 45
19911107	07/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911103	Semaine 45
19911108	08/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911103	Semaine 45
19911109	09/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911103	Semaine 45
19911110	10/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911110	Semaine 46
19911111	11/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911110	Semaine 46
19911112	12/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911110	Semaine 46
19911113	13/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911110	Semaine 46
19911114	14/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911110	Semaine 46
19911115	15/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911110	Semaine 46
19911116	16/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911110	Semaine 46
19911117	17/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911117	Semaine 47
19911118	18/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911117	Semaine 47
19911119	19/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911117	Semaine 47
19911120	20/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911117	Semaine 47
19911121	21/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911117	Semaine 47
19911122	22/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911117	Semaine 47
19911123	23/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911117	Semaine 47
19911124	24/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911124	Semaine 48
19911125	25/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911124	Semaine 48
19911126	26/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911124	Semaine 48
19911127	27/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911124	Semaine 48
19911128	28/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911124	Semaine 48
19911129	29/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911124	Semaine 48
19911130	30/11/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911101	Novembre	19911124	Semaine 48
19911201	01/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911201	Semaine 49
19911202	02/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911201	Semaine 49
19911203	03/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911201	Semaine 49
19911204	04/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911201	Semaine 49
19911205	05/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911201	Semaine 49
19911206	06/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911201	Semaine 49
19911207	07/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911201	Semaine 49
19911208	08/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911208	Semaine 50
19911209	09/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911208	Semaine 50
19911210	10/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911208	Semaine 50
19911211	11/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911208	Semaine 50
19911212	12/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911208	Semaine 50
19911213	13/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911208	Semaine 50
19911214	14/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911208	Semaine 50
19911215	15/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911215	Semaine 51
19911216	16/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911215	Semaine 51
19911217	17/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911215	Semaine 51
19911218	18/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911215	Semaine 51
19911219	19/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911215	Semaine 51
19911220	20/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911215	Semaine 51
19911221	21/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911215	Semaine 51
19911222	22/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911222	Semaine 52
19911223	23/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911222	Semaine 52
19911224	24/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911222	Semaine 52
19911225	25/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911222	Semaine 52
19911226	26/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911222	Semaine 52
19911227	27/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911222	Semaine 52
19911228	28/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911222	Semaine 52
19911229	29/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911229	Semaine 53
19911230	30/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911229	Semaine 53
19911231	31/12/1991	19910101	1991	19910701	Semestre 2	19911001	Trimestre 4	19911201	Décembre	19911229	Semaine 53
19920101	01/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920101	Semaine 1
19920102	02/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920101	Semaine 1
19920103	03/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920101	Semaine 1
19920104	04/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920101	Semaine 1
19920105	05/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920105	Semaine 2
19920106	06/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920105	Semaine 2
19920107	07/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920105	Semaine 2
19920108	08/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920105	Semaine 2
19920109	09/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920105	Semaine 2
19920110	10/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920105	Semaine 2
19920111	11/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920105	Semaine 2
19920112	12/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920112	Semaine 3
19920113	13/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920112	Semaine 3
19920114	14/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920112	Semaine 3
19920115	15/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920112	Semaine 3
19920116	16/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920112	Semaine 3
19920117	17/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920112	Semaine 3
19920118	18/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920112	Semaine 3
19920119	19/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920119	Semaine 4
19920120	20/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920119	Semaine 4
19920121	21/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920119	Semaine 4
19920122	22/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920119	Semaine 4
19920123	23/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920119	Semaine 4
19920124	24/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920119	Semaine 4
19920125	25/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920119	Semaine 4
19920126	26/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920126	Semaine 5
19920127	27/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920126	Semaine 5
19920128	28/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920126	Semaine 5
19920129	29/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920126	Semaine 5
19920130	30/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920126	Semaine 5
19920131	31/01/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920101	Janvier	19920126	Semaine 5
19920201	01/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920126	Semaine 5
19920202	02/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920202	Semaine 6
19920203	03/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920202	Semaine 6
19920204	04/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920202	Semaine 6
19920205	05/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920202	Semaine 6
19920206	06/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920202	Semaine 6
19920207	07/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920202	Semaine 6
19920208	08/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920202	Semaine 6
19920209	09/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920209	Semaine 7
19920210	10/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920209	Semaine 7
19920211	11/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920209	Semaine 7
19920212	12/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920209	Semaine 7
19920213	13/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920209	Semaine 7
19920214	14/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920209	Semaine 7
19920215	15/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920209	Semaine 7
19920216	16/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920216	Semaine 8
19920217	17/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920216	Semaine 8
19920218	18/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920216	Semaine 8
19920219	19/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920216	Semaine 8
19920220	20/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920216	Semaine 8
19920221	21/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920216	Semaine 8
19920222	22/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920216	Semaine 8
19920223	23/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920223	Semaine 9
19920224	24/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920223	Semaine 9
19920225	25/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920223	Semaine 9
19920226	26/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920223	Semaine 9
19920227	27/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920223	Semaine 9
19920228	28/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920223	Semaine 9
19920229	29/02/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920201	Février	19920223	Semaine 9
19920301	01/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920301	Semaine 10
19920302	02/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920301	Semaine 10
19920303	03/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920301	Semaine 10
19920304	04/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920301	Semaine 10
19920305	05/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920301	Semaine 10
19920306	06/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920301	Semaine 10
19920307	07/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920301	Semaine 10
19920308	08/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920308	Semaine 11
19920309	09/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920308	Semaine 11
19920310	10/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920308	Semaine 11
19920311	11/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920308	Semaine 11
19920312	12/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920308	Semaine 11
19920313	13/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920308	Semaine 11
19920314	14/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920308	Semaine 11
19920315	15/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920315	Semaine 12
19920316	16/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920315	Semaine 12
19920317	17/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920315	Semaine 12
19920318	18/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920315	Semaine 12
19920319	19/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920315	Semaine 12
19920320	20/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920315	Semaine 12
19920321	21/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920315	Semaine 12
19920322	22/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920322	Semaine 13
19920323	23/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920322	Semaine 13
19920324	24/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920322	Semaine 13
19920325	25/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920322	Semaine 13
19920326	26/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920322	Semaine 13
19920327	27/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920322	Semaine 13
19920328	28/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920322	Semaine 13
19920329	29/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920329	Semaine 14
19920330	30/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920329	Semaine 14
19920331	31/03/1992	19920101	1992	19920101	Semestre 1	19920101	Trimestre 1	19920301	Mars	19920329	Semaine 14
19920401	01/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920329	Semaine 14
19920402	02/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920329	Semaine 14
19920403	03/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920329	Semaine 14
19920404	04/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920329	Semaine 14
19920405	05/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920405	Semaine 15
19920406	06/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920405	Semaine 15
19920407	07/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920405	Semaine 15
19920408	08/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920405	Semaine 15
19920409	09/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920405	Semaine 15
19920410	10/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920405	Semaine 15
19920411	11/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920405	Semaine 15
19920412	12/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920412	Semaine 16
19920413	13/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920412	Semaine 16
19920414	14/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920412	Semaine 16
19920415	15/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920412	Semaine 16
19920416	16/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920412	Semaine 16
19920417	17/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920412	Semaine 16
19920418	18/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920412	Semaine 16
19920419	19/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920419	Semaine 17
19920420	20/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920419	Semaine 17
19920421	21/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920419	Semaine 17
19920422	22/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920419	Semaine 17
19920423	23/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920419	Semaine 17
19920424	24/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920419	Semaine 17
19920425	25/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920419	Semaine 17
19920426	26/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920426	Semaine 18
19920427	27/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920426	Semaine 18
19920428	28/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920426	Semaine 18
19920429	29/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920426	Semaine 18
19920430	30/04/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920401	Avril	19920426	Semaine 18
19920501	01/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920426	Semaine 18
19920502	02/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920426	Semaine 18
19920503	03/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920503	Semaine 19
19920504	04/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920503	Semaine 19
19920505	05/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920503	Semaine 19
19920506	06/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920503	Semaine 19
19920507	07/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920503	Semaine 19
19920508	08/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920503	Semaine 19
19920509	09/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920503	Semaine 19
19920510	10/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920510	Semaine 20
19920511	11/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920510	Semaine 20
19920512	12/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920510	Semaine 20
19920513	13/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920510	Semaine 20
19920514	14/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920510	Semaine 20
19920515	15/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920510	Semaine 20
19920516	16/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920510	Semaine 20
19920517	17/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920517	Semaine 21
19920518	18/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920517	Semaine 21
19920519	19/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920517	Semaine 21
19920520	20/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920517	Semaine 21
19920521	21/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920517	Semaine 21
19920522	22/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920517	Semaine 21
19920523	23/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920517	Semaine 21
19920524	24/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920524	Semaine 22
19920525	25/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920524	Semaine 22
19920526	26/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920524	Semaine 22
19920527	27/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920524	Semaine 22
19920528	28/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920524	Semaine 22
19920529	29/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920524	Semaine 22
19920530	30/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920524	Semaine 22
19920531	31/05/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920501	Mai	19920531	Semaine 23
19920601	01/06/1992	19920101	1992	19920101	Semestre 1	19920401	Trimestre 2	19920601	Juin	19920531	Semaine 23
